battery_id,framework_formula,id_charge,id_discharge,charge_file,discharge_file,charge_status,discharge_status
BAT_01030,Mn5Sn(PO4)6,mp-774344,mp-850367,BAT_01030_mp-774344.cif,BAT_01030_mp-850367.cif,downloaded,downloaded
BAT_01032,TiMn7(PO4)12,mp-778073,mp-776113,BAT_01032_mp-778073.cif,BAT_01032_mp-776113.cif,downloaded,downloaded
BAT_01033,MnV3(PO4)4,mp-775134,mp-757477,BAT_01033_mp-775134.cif,BAT_01033_mp-757477.cif,downloaded,downloaded
BAT_01034,TiMn3(PO4)6,mp-774461,mp-780178,BAT_01034_mp-774461.cif,BAT_01034_mp-780178.cif,downloaded,downloaded
BAT_01036,TiMn3(PO4)4,mp-771949,mp-756813,BAT_01036_mp-771949.cif,BAT_01036_mp-756813.cif,downloaded,downloaded
BAT_01037,MnV(P2O7)2,mp-774043,mp-850951,BAT_01037_mp-774043.cif,BAT_01037_mp-850951.cif,downloaded,downloaded
BAT_01038,MnV(PO4)3,mp-774297,mp-768106,BAT_01038_mp-774297.cif,BAT_01038_mp-768106.cif,downloaded,downloaded
BAT_01039,MnV3(PO4)6,mp-774413,mp-777761,BAT_01039_mp-774413.cif,BAT_01039_mp-777761.cif,downloaded,downloaded
BAT_01040,MnV(PO4)3,mp-768544,mp-768584,BAT_01040_mp-768544.cif,BAT_01040_mp-768584.cif,downloaded,downloaded
BAT_01041,Mn7V(PO4)12,mp-772136,mp-1178090,BAT_01041_mp-772136.cif,BAT_01041_mp-1178090.cif,downloaded,downloaded
BAT_01042,Mn3V(PO4)4,mp-756523,mp-757332,BAT_01042_mp-756523.cif,BAT_01042_mp-757332.cif,downloaded,downloaded
BAT_01043,MnV(PO4)2,mp-1176429,mp-757718,BAT_01043_mp-1176429.cif,BAT_01043_mp-757718.cif,downloaded,downloaded
BAT_01044,Mn5V(PO4)6,mp-772144,mp-775798,BAT_01044_mp-772144.cif,BAT_01044_mp-775798.cif,downloaded,downloaded
BAT_01045,MnV(PO4)3,mp-777816,mp-768721,BAT_01045_mp-777816.cif,BAT_01045_mp-768721.cif,downloaded,downloaded
BAT_01046,Mn5P6WO24,mp-771764,mp-771110,BAT_01046_mp-771764.cif,BAT_01046_mp-771110.cif,downloaded,downloaded
BAT_01047,MnV2(PO4)3,mp-775212,mp-757262,BAT_01047_mp-775212.cif,BAT_01047_mp-757262.cif,downloaded,downloaded
BAT_01048,Mn3V(PO4)6,mp-774638,mp-752805,BAT_01048_mp-774638.cif,BAT_01048_mp-752805.cif,downloaded,downloaded
BAT_01049,MnV(PO4)3,mp-768547,mp-768583,BAT_01049_mp-768547.cif,BAT_01049_mp-768583.cif,downloaded,downloaded
BAT_01050,Mn3P6WO24,mp-1176455,mp-769612,BAT_01050_mp-1176455.cif,BAT_01050_mp-769612.cif,downloaded,downloaded
BAT_01051,MnSO5,mp-2224849,mp-1235338,BAT_01051_mp-2224849.cif,BAT_01051_mp-1235338.cif,downloaded,downloaded
BAT_01052,Mn(SO4)2,mp-780520,mp-758969,BAT_01052_mp-780520.cif,BAT_01052_mp-758969.cif,downloaded,downloaded
BAT_01053,Mn2(SO4)3,mp-778822,mp-768608,BAT_01053_mp-778822.cif,BAT_01053_mp-768608.cif,downloaded,downloaded
BAT_01054,Mn(SO4)2,mp-771239,mp-773112,BAT_01054_mp-771239.cif,BAT_01054_mp-773112.cif,downloaded,downloaded
BAT_01055,Mn2(SO4)3,mp-768543,mp-768742,BAT_01055_mp-768543.cif,BAT_01055_mp-768742.cif,downloaded,downloaded
BAT_01056,Mn2(SO4)3,mp-768472,mp-768898,BAT_01056_mp-768472.cif,BAT_01056_mp-768898.cif,downloaded,downloaded
BAT_01057,Mn3SbO8,mp-754156,mp-1309272,BAT_01057_mp-754156.cif,BAT_01057_mp-1309272.cif,downloaded,downloaded
BAT_01058,Mn(SO4)2,mp-773014,mp-774465,BAT_01058_mp-773014.cif,BAT_01058_mp-774465.cif,downloaded,downloaded
BAT_01059,Mn3SbO8,mp-774654,mp-763186,BAT_01059_mp-774654.cif,BAT_01059_mp-763186.cif,downloaded,downloaded
BAT_01060,Mn5SbO12,mp-1177353,mp-1639020,BAT_01060_mp-1177353.cif,BAT_01060_mp-1639020.cif,downloaded,downloaded
BAT_01061,Mn(SbO3)4,mp-757065,mp-757166,BAT_01061_mp-757065.cif,BAT_01061_mp-757166.cif,downloaded,downloaded
BAT_01062,Mn5Sb3O16,mp-771391,mp-756961,BAT_01062_mp-771391.cif,BAT_01062_mp-756961.cif,downloaded,downloaded
BAT_01063,Mn3SbO8,mp-774390,mp-776741,BAT_01063_mp-774390.cif,BAT_01063_mp-776741.cif,downloaded,downloaded
BAT_01064,Mn5(SeO3)8,mp-776755,mp-774707,BAT_01064_mp-776755.cif,BAT_01064_mp-774707.cif,downloaded,downloaded
BAT_01065,Ti3Mn3(SbO8)2,mp-763292,mp-758701,BAT_01065_mp-763292.cif,BAT_01065_mp-758701.cif,downloaded,downloaded
BAT_01066,MnSi2O7,mp-753370,mp-752722,BAT_01066_mp-753370.cif,BAT_01066_mp-752722.cif,downloaded,downloaded
BAT_01067,Mn3(SeO3)4,mp-773071,mp-773051,BAT_01067_mp-773071.cif,BAT_01067_mp-773051.cif,downloaded,downloaded
BAT_01068,Mn(SiO3)2,mp-1142713,mp-757169,BAT_01068_mp-1142713.cif,BAT_01068_mp-757169.cif,downloaded,downloaded
BAT_01069,Mn2Si2O7,mp-756726,mp-859108,BAT_01069_mp-756726.cif,BAT_01069_mp-859108.cif,downloaded,downloaded
BAT_01070,MnSiO4,mp-754026,mp-831245,BAT_01070_mp-754026.cif,BAT_01070_mp-831245.cif,downloaded,downloaded
BAT_01071,MnSiO4,mp-769543,mp-783909,BAT_01071_mp-769543.cif,BAT_01071_mp-783909.cif,downloaded,downloaded
BAT_01072,MnSiO4,mp-753965,mp-559240,BAT_01072_mp-753965.cif,BAT_01072_mp-559240.cif,downloaded,downloaded
BAT_01073,Mn(Si2O5)2,mp-1043728,mp-849757,BAT_01073_mp-1043728.cif,BAT_01073_mp-849757.cif,downloaded,downloaded
BAT_01074,Mn4Si4O13,mp-766688,mp-860880,BAT_01074_mp-766688.cif,BAT_01074_mp-860880.cif,downloaded,downloaded
BAT_01075,MnSiO4,mp-1312705,mp-755842,BAT_01075_mp-1312705.cif,BAT_01075_mp-755842.cif,downloaded,downloaded
BAT_01076,MnSiO4,mp-774356,mp-774639,BAT_01076_mp-774356.cif,BAT_01076_mp-774639.cif,downloaded,downloaded
BAT_01077,Mn2Si3O10,mp-766544,mp-757670,BAT_01077_mp-766544.cif,BAT_01077_mp-757670.cif,downloaded,downloaded
BAT_01078,MnSiO4,mp-769538,mp-759726,BAT_01078_mp-769538.cif,BAT_01078_mp-759726.cif,downloaded,downloaded
BAT_01079,MnSiO4,mp-774171,mp-780709,BAT_01079_mp-774171.cif,BAT_01079_mp-780709.cif,downloaded,downloaded
BAT_01080,MnSiO4,mp-778489,mp-768020,BAT_01080_mp-778489.cif,BAT_01080_mp-768020.cif,downloaded,downloaded
BAT_01081,Mn3Si3O10,mp-861258,mp-767709,BAT_01081_mp-861258.cif,BAT_01081_mp-767709.cif,downloaded,downloaded
BAT_01082,MnSiO4,mp-780287,mp-780666,BAT_01082_mp-780287.cif,BAT_01082_mp-780666.cif,downloaded,downloaded
BAT_01084,Mn3SnO8,mp-753706,mp-772578,BAT_01084_mp-753706.cif,BAT_01084_mp-772578.cif,downloaded,downloaded
BAT_01086,Mn3SnO8,mp-770865,mp-774798,BAT_01086_mp-770865.cif,BAT_01086_mp-774798.cif,downloaded,downloaded
BAT_01087,Mn3SnO8,mp-849767,mp-1282790,BAT_01087_mp-849767.cif,BAT_01087_mp-1282790.cif,downloaded,downloaded
BAT_01088,Mn5SnO12,mp-757467,mp-756595,BAT_01088_mp-757467.cif,BAT_01088_mp-756595.cif,downloaded,downloaded
BAT_01089,MnSnO4,mp-755934,mp-773184,BAT_01089_mp-755934.cif,BAT_01089_mp-773184.cif,downloaded,downloaded
BAT_01090,Mn3Sn3(TeO8)2,mp-772482,mp-774292,BAT_01090_mp-772482.cif,BAT_01090_mp-774292.cif,downloaded,downloaded
BAT_01091,Ti3Mn3(SnO8)2,mp-776644,mp-1177280,BAT_01091_mp-776644.cif,BAT_01091_mp-1177280.cif,downloaded,downloaded
BAT_01092,Mn3TeO8,mp-770922,mp-753235,BAT_01092_mp-770922.cif,BAT_01092_mp-753235.cif,downloaded,downloaded
BAT_01093,Mn5Te3O16,mp-771044,mp-773469,BAT_01093_mp-771044.cif,BAT_01093_mp-773469.cif,downloaded,downloaded
BAT_01094,Mn3TeO8,mp-756833,mp-1303020,BAT_01094_mp-756833.cif,BAT_01094_mp-1303020.cif,downloaded,downloaded
BAT_01095,Mn3TeO8,mp-772541,mp-1290858,BAT_01095_mp-772541.cif,BAT_01095_mp-1290858.cif,downloaded,downloaded
BAT_01097,Ti2Mn3O10,mp-753655,mp-752796,BAT_01097_mp-753655.cif,BAT_01097_mp-752796.cif,downloaded,downloaded
BAT_01098,Ti3Mn3(TeO8)2,mp-756447,mp-758152,BAT_01098_mp-756447.cif,BAT_01098_mp-758152.cif,downloaded,downloaded
BAT_01099,TiMn5O12,mp-757064,mp-754620,BAT_01099_mp-757064.cif,BAT_01099_mp-754620.cif,downloaded,downloaded
BAT_01100,Mn3V3(TeO8)2,mp-772284,mp-1177458,BAT_01100_mp-772284.cif,BAT_01100_mp-1177458.cif,downloaded,downloaded
BAT_01101,TiMnO4,mp-775296,mp-754547,BAT_01101_mp-775296.cif,BAT_01101_mp-754547.cif,downloaded,downloaded
BAT_01102,TiMn2O6,mp-1101349,mp-776053,BAT_01102_mp-1101349.cif,BAT_01102_mp-776053.cif,downloaded,downloaded
BAT_01103,TiMn2O6,mp-775831,mp-1292456,BAT_01103_mp-775831.cif,BAT_01103_mp-1292456.cif,downloaded,downloaded
BAT_01105,TiMn3O8,mp-756589,mp-756866,BAT_01105_mp-756589.cif,BAT_01105_mp-756866.cif,downloaded,downloaded
BAT_01106,TiMn3O8,mp-756808,mp-755233,BAT_01106_mp-756808.cif,BAT_01106_mp-755233.cif,downloaded,downloaded
BAT_01107,Ti5Mn3O16,mp-776100,mp-777417,BAT_01107_mp-776100.cif,BAT_01107_mp-777417.cif,downloaded,downloaded
BAT_01108,TiMn9O20,mp-771265,mp-778500,BAT_01108_mp-771265.cif,BAT_01108_mp-778500.cif,downloaded,downloaded
BAT_01109,TiMnO4,mp-1301329,mp-755668,BAT_01109_mp-1301329.cif,BAT_01109_mp-755668.cif,downloaded,downloaded
BAT_01110,Ti3MnO8,mp-782664,mp-777480,BAT_01110_mp-782664.cif,BAT_01110_mp-777480.cif,downloaded,downloaded
BAT_01111,TiMn3O8,mp-759309,mp-760999,BAT_01111_mp-759309.cif,BAT_01111_mp-760999.cif,downloaded,downloaded
BAT_01112,TiMn4O10,mp-777945,mp-771355,BAT_01112_mp-777945.cif,BAT_01112_mp-771355.cif,downloaded,downloaded
BAT_01113,TiMn3O8,mp-755307,mp-765565,BAT_01113_mp-755307.cif,BAT_01113_mp-765565.cif,downloaded,downloaded
BAT_01115,MnV4O12,mp-752792,mp-1282819,BAT_01115_mp-752792.cif,BAT_01115_mp-1282819.cif,downloaded,downloaded
BAT_01116,MnVO4,mp-25321,mp-19107,BAT_01116_mp-25321.cif,BAT_01116_mp-19107.cif,downloaded,downloaded
BAT_01117,MnVO4,mp-753949,mp-753760,BAT_01117_mp-753949.cif,BAT_01117_mp-753760.cif,downloaded,downloaded
BAT_01119,Mn2V5O12,mp-757617,mp-774681,BAT_01119_mp-757617.cif,BAT_01119_mp-774681.cif,downloaded,downloaded
BAT_01121,MnV3O8,mp-756087,mp-867644,BAT_01121_mp-756087.cif,BAT_01121_mp-867644.cif,downloaded,downloaded
BAT_01122,Mn3VO8,mp-771315,mp-781772,BAT_01122_mp-771315.cif,BAT_01122_mp-781772.cif,downloaded,downloaded
BAT_01123,Mn2V3O12,mp-849562,mp-760844,BAT_01123_mp-849562.cif,BAT_01123_mp-760844.cif,downloaded,downloaded
BAT_01125,MnV3O8,mp-774945,mp-756896,BAT_01125_mp-774945.cif,BAT_01125_mp-756896.cif,downloaded,downloaded
BAT_01126,Mn3VO8,mp-756398,mp-773098,BAT_01126_mp-756398.cif,BAT_01126_mp-773098.cif,downloaded,downloaded
BAT_01127,MnV5O12,mp-756126,mp-776140,BAT_01127_mp-756126.cif,BAT_01127_mp-776140.cif,downloaded,downloaded
BAT_01129,MnV4O12,mp-758590,mp-756140,BAT_01129_mp-758590.cif,BAT_01129_mp-756140.cif,downloaded,downloaded
BAT_01130,MnV3O8,mp-757175,mp-759213,BAT_01130_mp-757175.cif,BAT_01130_mp-759213.cif,downloaded,downloaded
BAT_01131,MnVO4,mp-756542,mp-861234,BAT_01131_mp-756542.cif,BAT_01131_mp-861234.cif,downloaded,downloaded
BAT_01132,Mn3V2O10,mp-772119,mp-756863,BAT_01132_mp-772119.cif,BAT_01132_mp-756863.cif,downloaded,downloaded
BAT_01133,Mn3WO8,mp-756701,mp-773363,BAT_01133_mp-756701.cif,BAT_01133_mp-773363.cif,downloaded,downloaded
BAT_01149,Ti(SO4)2,mp-780570,mp-1176809,BAT_01149_mp-780570.cif,BAT_01149_mp-1176809.cif,downloaded,downloaded
BAT_01151,V2(SO4)3,mp-25278,mp-558327,BAT_01151_mp-25278.cif,BAT_01151_mp-558327.cif,downloaded,downloaded
BAT_01154,V2(SO4)3,mp-770389,mp-770191,BAT_01154_mp-770389.cif,BAT_01154_mp-770191.cif,downloaded,downloaded
BAT_01155,V(SO4)2,mp-771320,mp-771941,BAT_01155_mp-771320.cif,BAT_01155_mp-771941.cif,downloaded,downloaded
BAT_01156,V(SO4)2,mp-849323,mp-759347,BAT_01156_mp-849323.cif,BAT_01156_mp-759347.cif,downloaded,downloaded
BAT_01158,V(SO4)3,mp-772428,mp-772425,BAT_01158_mp-772428.cif,BAT_01158_mp-772425.cif,downloaded,downloaded
BAT_01163,TiSiO4,mp-1095481,mp-1176604,BAT_01163_mp-1095481.cif,BAT_01163_mp-1176604.cif,downloaded,downloaded
BAT_01167,VSiO5,mp-754539,mp-18860,BAT_01167_mp-754539.cif,BAT_01167_mp-18860.cif,downloaded,downloaded
BAT_01168,VSiO4,mp-762820,mp-753702,BAT_01168_mp-762820.cif,BAT_01168_mp-753702.cif,downloaded,downloaded
BAT_01169,VSiO4,mp-754643,mp-766923,BAT_01169_mp-754643.cif,BAT_01169_mp-766923.cif,downloaded,downloaded
BAT_01170,V(SiO3)2,mp-753907,mp-757307,BAT_01170_mp-753907.cif,BAT_01170_mp-757307.cif,downloaded,downloaded
BAT_01171,VSiO4,mp-778032,mp-753374,BAT_01171_mp-778032.cif,BAT_01171_mp-753374.cif,downloaded,downloaded
BAT_01172,VSi2O7,mp-1177775,mp-1253145,BAT_01172_mp-1177775.cif,BAT_01172_mp-1253145.cif,downloaded,downloaded
BAT_01173,VSiO5,mp-780114,mp-766036,BAT_01173_mp-780114.cif,BAT_01173_mp-766036.cif,downloaded,downloaded
BAT_01174,V2Si4O11,mp-867855,mp-756730,BAT_01174_mp-867855.cif,BAT_01174_mp-756730.cif,downloaded,downloaded
BAT_01175,V(SiO3)2,mp-1265975,mp-19043,BAT_01175_mp-1265975.cif,BAT_01175_mp-19043.cif,downloaded,downloaded
BAT_01176,V3Si3O10,mp-1101243,mp-767778,BAT_01176_mp-1101243.cif,BAT_01176_mp-767778.cif,downloaded,downloaded
BAT_01177,V4Si4O13,mp-766894,mp-767720,BAT_01177_mp-766894.cif,BAT_01177_mp-767720.cif,downloaded,downloaded
BAT_01178,VSiO4,mp-756291,mp-766083,BAT_01178_mp-756291.cif,BAT_01178_mp-766083.cif,downloaded,downloaded
BAT_01180,V(Si2O5)3,mp-775301,mp-757761,BAT_01180_mp-775301.cif,BAT_01180_mp-757761.cif,downloaded,downloaded
BAT_01181,V(SiO3)2,mp-766689,mp-765346,BAT_01181_mp-766689.cif,BAT_01181_mp-765346.cif,downloaded,downloaded
BAT_01182,VZnSiO5,mp-1046716,mp-1235640,BAT_01182_mp-1046716.cif,BAT_01182_mp-1235640.cif,downloaded,downloaded
BAT_01186,V(TeO4)3,mp-764607,mp-1566890,BAT_01186_mp-764607.cif,BAT_01186_mp-1566890.cif,downloaded,downloaded
BAT_01187,Ti(TeO4)3,mp-758894,mp-850190,BAT_01187_mp-758894.cif,BAT_01187_mp-850190.cif,downloaded,downloaded
BAT_01188,V(TeO4)3,mp-761280,mp-771275,BAT_01188_mp-761280.cif,BAT_01188_mp-771275.cif,downloaded,downloaded
BAT_01189,VTe(WO6)2,mp-753012,mp-775927,BAT_01189_mp-753012.cif,BAT_01189_mp-775927.cif,downloaded,downloaded
BAT_01190,TiO2,mp-756587,mp-776170,BAT_01190_mp-756587.cif,BAT_01190_mp-776170.cif,downloaded,downloaded
BAT_01203,Ti11O24,mp-759812,mp-766823,BAT_01203_mp-759812.cif,BAT_01203_mp-766823.cif,downloaded,downloaded
BAT_01204,Ti9O20,mp-767633,mp-768114,BAT_01204_mp-767633.cif,BAT_01204_mp-768114.cif,downloaded,downloaded
BAT_01208,Ti15O32,mp-759678,mp-759713,BAT_01208_mp-759678.cif,BAT_01208_mp-759713.cif,downloaded,downloaded
BAT_01214,TiV3O10,mp-756940,mp-754484,BAT_01214_mp-756940.cif,BAT_01214_mp-754484.cif,downloaded,downloaded
BAT_01218,Ti2V3O10,mp-754024,mp-760954,BAT_01218_mp-754024.cif,BAT_01218_mp-760954.cif,downloaded,downloaded
BAT_01219,TiV3O8,mp-782720,mp-764005,BAT_01219_mp-782720.cif,BAT_01219_mp-764005.cif,downloaded,downloaded
BAT_01221,TiV2O6,mp-849731,mp-1273419,BAT_01221_mp-849731.cif,BAT_01221_mp-1273419.cif,downloaded,downloaded
BAT_01223,Ti2V3O12,mp-764774,mp-760212,BAT_01223_mp-764774.cif,BAT_01223_mp-760212.cif,downloaded,downloaded
BAT_01224,TiVO5,mp-756178,mp-755429,BAT_01224_mp-756178.cif,BAT_01224_mp-755429.cif,downloaded,downloaded
BAT_01226,Ti3VO8,mp-756455,mp-771076,BAT_01226_mp-756455.cif,BAT_01226_mp-771076.cif,downloaded,downloaded
BAT_01227,Ti3V5O16,mp-776195,mp-777694,BAT_01227_mp-776195.cif,BAT_01227_mp-777694.cif,downloaded,downloaded
BAT_01228,TiVO4,mp-1276433,mp-1283290,BAT_01228_mp-1276433.cif,BAT_01228_mp-1283290.cif,downloaded,downloaded
BAT_01234,V3O8,mp-27503,mp-1223171,BAT_01234_mp-27503.cif,BAT_01234_mp-1223171.cif,downloaded,downloaded
BAT_01235,V12O29,mp-773019,mp-772492,BAT_01235_mp-773019.cif,BAT_01235_mp-772492.cif,downloaded,downloaded
BAT_01236,VO2,mp-1177934,mp-758440,BAT_01236_mp-1177934.cif,BAT_01236_mp-758440.cif,downloaded,downloaded
BAT_01240,V9O22,mp-849581,mp-773027,BAT_01240_mp-849581.cif,BAT_01240_mp-773027.cif,downloaded,downloaded
BAT_01241,VO3,mp-754098,mp-861577,BAT_01241_mp-754098.cif,BAT_01241_mp-861577.cif,downloaded,downloaded
BAT_01242,V2O5,mp-25280,mp-627993,BAT_01242_mp-25280.cif,BAT_01242_mp-627993.cif,downloaded,downloaded
BAT_01243,VO2,mp-758647,mp-768084,BAT_01243_mp-758647.cif,BAT_01243_mp-768084.cif,downloaded,downloaded
BAT_01244,VO3,mp-763200,mp-774192,BAT_01244_mp-763200.cif,BAT_01244_mp-774192.cif,downloaded,downloaded
BAT_01245,VO2,mp-714944,mp-19340,BAT_01245_mp-714944.cif,BAT_01245_mp-19340.cif,downloaded,downloaded
BAT_01246,V2O5,mp-25207,mp-27751,BAT_01246_mp-25207.cif,BAT_01246_mp-27751.cif,downloaded,downloaded
BAT_01247,V2O5,mp-776152,mp-777667,BAT_01247_mp-776152.cif,BAT_01247_mp-777667.cif,downloaded,downloaded
BAT_01248,V2O5,mp-25279,mp-555869,BAT_01248_mp-25279.cif,BAT_01248_mp-555869.cif,downloaded,downloaded
BAT_01249,V2O5,mp-25288,mp-19408,BAT_01249_mp-25288.cif,BAT_01249_mp-19408.cif,downloaded,downloaded
BAT_01250,V5O12,mp-778252,mp-851075,BAT_01250_mp-778252.cif,BAT_01250_mp-851075.cif,downloaded,downloaded
BAT_01251,VO2,mp-777469,mp-1236354,BAT_01251_mp-777469.cif,BAT_01251_mp-1236354.cif,downloaded,downloaded
BAT_01252,V5O12,mp-754451,mp-777675,BAT_01252_mp-754451.cif,BAT_01252_mp-777675.cif,downloaded,downloaded
BAT_01253,VO2,mp-762390,mp-758901,BAT_01253_mp-762390.cif,BAT_01253_mp-758901.cif,downloaded,downloaded
BAT_01254,V2O5,mp-831269,mp-779050,BAT_01254_mp-831269.cif,BAT_01254_mp-779050.cif,downloaded,downloaded
BAT_01255,V5O12,mp-777580,mp-1177476,BAT_01255_mp-777580.cif,BAT_01255_mp-1177476.cif,downloaded,downloaded
BAT_01257,V2O5,mp-25233,mp-19013,BAT_01257_mp-25233.cif,BAT_01257_mp-19013.cif,downloaded,downloaded
BAT_01258,V3O7,mp-764115,mp-772164,BAT_01258_mp-764115.cif,BAT_01258_mp-772164.cif,downloaded,downloaded
BAT_01259,VO2,mp-541404,mp-1210897,BAT_01259_mp-541404.cif,BAT_01259_mp-1210897.cif,downloaded,downloaded
BAT_01260,V6O13,mp-870306,mp-542665,BAT_01260_mp-870306.cif,BAT_01260_mp-542665.cif,downloaded,downloaded
BAT_01261,VO2,mp-849511,mp-1222710,BAT_01261_mp-849511.cif,BAT_01261_mp-1222710.cif,downloaded,downloaded
BAT_01263,V3Zn2O8,mp-755946,mp-1280709,BAT_01263_mp-755946.cif,BAT_01263_mp-1280709.cif,downloaded,downloaded
BAT_01291,V2C4SO16,mp-776347,mp-776436,BAT_01291_mp-776347.cif,BAT_01291_mp-776436.cif,downloaded,downloaded
BAT_01292,V(CO3)2,mp-752765,mp-1571048,BAT_01292_mp-752765.cif,BAT_01292_mp-1571048.cif,downloaded,downloaded
BAT_01293,VSiCO7,mp-770650,mp-768601,BAT_01293_mp-770650.cif,BAT_01293_mp-768601.cif,downloaded,downloaded
BAT_01294,V(CO3)2,mp-763508,mp-752905,BAT_01294_mp-763508.cif,BAT_01294_mp-752905.cif,downloaded,downloaded
BAT_01295,V(CO3)2,mp-758621,mp-759519,BAT_01295_mp-758621.cif,BAT_01295_mp-759519.cif,downloaded,downloaded
BAT_01296,V(CO3)2,mp-757524,mp-752552,BAT_01296_mp-757524.cif,BAT_01296_mp-752552.cif,downloaded,downloaded
BAT_01297,V(CO3)2,mp-762249,mp-1567493,BAT_01297_mp-762249.cif,BAT_01297_mp-1567493.cif,downloaded,downloaded
BAT_01298,V(CO3)2,mp-752541,mp-762019,BAT_01298_mp-752541.cif,BAT_01298_mp-762019.cif,downloaded,downloaded
BAT_01299,VCO5,mp-758380,mp-1177806,BAT_01299_mp-758380.cif,BAT_01299_mp-1177806.cif,downloaded,downloaded
BAT_01300,V(CO3)4,mp-759521,mp-765146,BAT_01300_mp-759521.cif,BAT_01300_mp-765146.cif,downloaded,downloaded
BAT_01301,V(CO3)2,mp-758280,mp-758087,BAT_01301_mp-758280.cif,BAT_01301_mp-758087.cif,downloaded,downloaded
BAT_01302,V(CO3)2,mp-758175,mp-760222,BAT_01302_mp-758175.cif,BAT_01302_mp-760222.cif,downloaded,downloaded
BAT_01303,V(CO3)3,mp-758564,mp-758041,BAT_01303_mp-758564.cif,BAT_01303_mp-758041.cif,downloaded,downloaded
BAT_01304,V(CO3)2,mp-758669,mp-758080,BAT_01304_mp-758669.cif,BAT_01304_mp-758080.cif,downloaded,downloaded
BAT_01328,FeClO,mp-540828,mp-755254,BAT_01328_mp-540828.cif,BAT_01328_mp-755254.cif,downloaded,downloaded
BAT_01329,FeMoClO4,mp-23123,mp-561410,BAT_01329_mp-23123.cif,BAT_01329_mp-561410.cif,downloaded,downloaded
BAT_01330,FeWClO4,mp-556603,mp-1210860,BAT_01330_mp-556603.cif,BAT_01330_mp-1210860.cif,downloaded,downloaded
BAT_01345,Cr2Fe3Co3O16,mp-774878,mp-774310,BAT_01345_mp-774878.cif,BAT_01345_mp-774310.cif,downloaded,downloaded
BAT_01346,Mn3Cr2Co3O16,mp-772635,mp-769581,BAT_01346_mp-772635.cif,BAT_01346_mp-769581.cif,downloaded,downloaded
BAT_01347,Mn2Cr3Co3O16,mp-1176520,mp-758129,BAT_01347_mp-1176520.cif,BAT_01347_mp-758129.cif,downloaded,downloaded
BAT_01349,Cr(CoO3)2,mp-1305214,mp-1283691,BAT_01349_mp-1305214.cif,BAT_01349_mp-1283691.cif,downloaded,downloaded
BAT_01350,CrCo3O8,mp-753507,mp-756706,BAT_01350_mp-753507.cif,BAT_01350_mp-756706.cif,downloaded,downloaded
BAT_01351,CrCoO4,mp-753037,mp-753039,BAT_01351_mp-753037.cif,BAT_01351_mp-753039.cif,downloaded,downloaded
BAT_01352,Mn3CrCo2(PO4)6,mp-757284,mp-758445,BAT_01352_mp-757284.cif,BAT_01352_mp-758445.cif,downloaded,downloaded
BAT_01353,Cr(CoO3)2,mp-752462,mp-1277232,BAT_01353_mp-752462.cif,BAT_01353_mp-1277232.cif,downloaded,downloaded
BAT_01354,CrCo5O12,mp-756950,mp-771079,BAT_01354_mp-756950.cif,BAT_01354_mp-771079.cif,downloaded,downloaded
BAT_01355,Cr2CoO6,mp-763359,mp-753687,BAT_01355_mp-763359.cif,BAT_01355_mp-753687.cif,downloaded,downloaded
BAT_01356,Cr3(CoO6)2,mp-772720,mp-772115,BAT_01356_mp-772720.cif,BAT_01356_mp-772115.cif,downloaded,downloaded
BAT_01357,CrCo3O8,mp-754623,mp-761748,BAT_01357_mp-754623.cif,BAT_01357_mp-761748.cif,downloaded,downloaded
BAT_01358,Cr(CoO3)2,mp-755124,mp-757009,BAT_01358_mp-755124.cif,BAT_01358_mp-757009.cif,downloaded,downloaded
BAT_01359,CrCoO4,mp-762011,mp-1275616,BAT_01359_mp-762011.cif,BAT_01359_mp-1275616.cif,downloaded,downloaded
BAT_01360,Cr3CoO8,mp-756128,mp-768691,BAT_01360_mp-756128.cif,BAT_01360_mp-768691.cif,downloaded,downloaded
BAT_01361,Cr3CoO8,mp-763336,mp-1177445,BAT_01361_mp-763336.cif,BAT_01361_mp-1177445.cif,downloaded,downloaded
BAT_01362,Cr3(CoO6)2,mp-861261,mp-765542,BAT_01362_mp-861261.cif,BAT_01362_mp-765542.cif,downloaded,downloaded
BAT_01363,Cr3Co5O16,mp-756555,mp-770878,BAT_01363_mp-756555.cif,BAT_01363_mp-770878.cif,downloaded,downloaded
BAT_01364,CrCo3O8,mp-861562,mp-765293,BAT_01364_mp-861562.cif,BAT_01364_mp-765293.cif,downloaded,downloaded
BAT_01365,Cr3Co(PO4)6,mp-757861,mp-780115,BAT_01365_mp-757861.cif,BAT_01365_mp-780115.cif,downloaded,downloaded
BAT_01366,Cr3Co(PO4)4,mp-774666,mp-757602,BAT_01366_mp-774666.cif,BAT_01366_mp-757602.cif,downloaded,downloaded
BAT_01367,CrCo3(PO4)4,mp-775991,mp-757257,BAT_01367_mp-775991.cif,BAT_01367_mp-757257.cif,downloaded,downloaded
BAT_01368,CrCo(PO4)2,mp-1178412,mp-757895,BAT_01368_mp-1178412.cif,BAT_01368_mp-757895.cif,downloaded,downloaded
BAT_01369,Cr3Co3(TeO8)2,mp-757983,mp-775136,BAT_01369_mp-757983.cif,BAT_01369_mp-775136.cif,downloaded,downloaded
BAT_01370,Mn3Co3(CuO8)2,mp-770859,mp-771073,BAT_01370_mp-770859.cif,BAT_01370_mp-771073.cif,downloaded,downloaded
