battery_id,framework_formula,formula_charge,formula_discharge,id_charge,id_discharge,max_delta_volume,num_steps
BAT_01723,Cr(FeO3)2,Li2Cr(FeO3)2,Li3Cr(FeO3)2,mp-782631,mp-756692,0.010586361045969,1
BAT_01724,Cr3FeO8,Li2Cr3FeO8,Li4Cr3FeO8,mp-756058,mp-759199,0.035740053198412,2
BAT_01725,Cr3FeO8,Li2Cr3FeO8,Li5Cr3FeO8,mp-774415,mp-763916,0.052098712533622,2
BAT_01726,Cr3(FeO6)2,Cr3(FeO6)2,Li2Cr3(FeO6)2,mp-772616,mp-775129,0.018874687899579,1
BAT_01727,Cr3FeO8,Li2Cr3FeO8,Li5Cr3FeO8,mp-777653,mp-759913,0.056335489001692,1
BAT_01728,Cr3(FeO4)2,Cr3(FeO4)2,LiCr3(FeO4)2,mp-756710,mp-755327,0.020924152166043,1
BAT_01729,Cr2Fe3O10,Li3Cr2Fe3O10,Li5Cr2Fe3O10,mp-1177772,mp-765750,0.005997619478112,1
BAT_01730,Cr10Fe5O24,Cr10Fe5O24,Li3Cr10Fe5O24,mp-771184,mp-771093,0.000458403778067,1
BAT_01731,CrFe(PO4)2,CrFe(PO4)2,Li2CrFe(PO4)2,mp-861612,mp-861527,0.090925777309047,1
BAT_01732,Cr3Fe(PO4)6,Cr3Fe(PO4)6,Li7Cr3Fe(PO4)6,mp-775201,mp-780107,0.043557534644362,2
BAT_01734,Cr3GaO8,Li3Cr3GaO8,Li4Cr3GaO8,mp-768641,mp-768872,0.000647996714363,1
BAT_01736,Cr3Fe2Sb3O16,Cr3Fe2Sb3O16,Li4Cr3Fe2Sb3O16,mp-775288,mp-772506,0.095626037187961,1
BAT_01737,Cr3Fe3(TeO8)2,Cr3Fe3(TeO8)2,Li4Cr3Fe3(TeO8)2,mp-757950,mp-773518,0.064188425591341,1
BAT_01738,Cr(GeO3)2,Cr(GeO3)2,LiCr(GeO3)2,mp-2237154,mp-1105411,0.00868799731299,1
BAT_01739,Cr2(GeO4)3,Cr2(GeO4)3,Li3Cr2(GeO4)3,mp-1329713,mp-1012879,0.03015403536606,1
BAT_01741,VCrP2(HO5)2,VCrP2(HO5)2,Li3VCrP2(HO5)2,mp-753596,mp-1293168,0.076592771530214,3
BAT_01743,CrPHO5,CrPHO5,LiCrPHO5,mp-754797,mp-753051,0.041712804753837,1
BAT_01744,Cr2P4H3O16,Li2Cr2P4H3O16,Li4Cr2P4H3O16,mp-763238,mp-756092,0.075570984928925,1
BAT_01751,MgCr3(SO4)6,MgCr3(SO4)6,Li2MgCr3(SO4)6,mp-771674,mp-772868,0.048742623208451,1
BAT_01754,MgCr3(SO4)6,MgCr3(SO4)6,Li2MgCr3(SO4)6,mp-769559,mp-1177996,0.046369980518723,2
BAT_01756,Mn3Nb2Cr3O16,Mn3Nb2Cr3O16,Li4Mn3Nb2Cr3O16,mp-771853,mp-756399,0.069024787828495,1
BAT_01757,MgCr3Se3(SO8)3,MgCr3Se3(SO8)3,Li2MgCr3Se3(SO8)3,mp-773053,mp-773018,0.04654162152542,1
BAT_01758,Mn3CrO8,Mn3CrO8,Li4Mn3CrO8,mp-756575,mp-1177394,0.075129767720905,2
BAT_01759,Mn3NbCr2(PO4)6,Mn3NbCr2(PO4)6,Li4Mn3NbCr2(PO4)6,mp-775967,mp-776566,0.076807743495314,1
BAT_01760,Mn2CrNi3(PO4)6,Mn2CrNi3(PO4)6,Li4Mn2CrNi3(PO4)6,mp-760233,mp-775171,0.024944652641899,1
BAT_01761,Mn3Cr3(NiO8)2,Li4Mn3Cr3(NiO8)2,Li10Mn3Cr3(NiO8)2,mp-757051,mp-774408,0.078570953738741,1
BAT_01762,Mn3Cr2O10,Li4Mn3Cr2O10,Li5Mn3Cr2O10,mp-754963,mp-752479,0.008666799365733,1
BAT_01763,Mn3CrO8,Mn3CrO8,Li3Mn3CrO8,mp-773120,mp-764036,0.115664366925081,2
BAT_01765,MnCr3O8,Li2MnCr3O8,Li5MnCr3O8,mp-775295,mp-753261,0.089777251338208,1
BAT_01766,Mn2CrO6,Mn2CrO6,Li2Mn2CrO6,mp-753734,mp-1568146,0.100623301217764,1
BAT_01767,Mn5Cr3O16,Mn5Cr3O16,Li4Mn5Cr3O16,mp-771133,mp-772050,0.089147971110914,1
BAT_01768,Mn4CrO8,Mn4CrO8,Li3Mn4CrO8,mp-754200,mp-756602,0.021747773710864,1
BAT_01769,MnCr3O8,Li2MnCr3O8,Li4MnCr3O8,mp-754425,mp-756944,0.006411175118131,2
BAT_01771,MnCr3O8,Li2MnCr3O8,Li5MnCr3O8,mp-1177916,mp-761082,0.080337725206237,1
BAT_01772,Mn2Cr3O12,Mn2Cr3O12,Li2Mn2Cr3O12,mp-772631,mp-775291,0.087466689816455,1
BAT_01774,FePO4F,FePO4F,Li2FePO4F,mp-25382,mp-25393,0.075428882083566,2
BAT_01775,VFeP2(O4F)2,VFeP2(O4F)2,Li3VFeP2(O4F)2,mp-777408,mp-1177545,0.058655711056436,1
BAT_01779,K2MnF6,K2MnF6,K2LiMnF6,mp-557397,mp-1111670,0.087049594961755,1
BAT_01780,VH2OF5,LiV2H4(OF5)2,Li2VH2OF5,mp-753201,mp-770536,0.018663004746655,2
BAT_01782,K2NiF6,K2NiF6,K2LiNiF6,mp-605034,mp-1111147,0.083206637775305,1
BAT_01783,MnF3,MnF3,LiMn2F6,mp-766789,mp-757174,0.065096568507941,1
BAT_01784,MnF6,Li2MnF6,Li3MnF6,mp-753601,mp-753041,0.043200116876519,1
BAT_01785,MnF8,Li4MnF8,Li5MnF8,mp-756952,mp-1177082,0.019159019243208,1
BAT_01786,MnF4,LiMnF4,Li2MnF4,mp-753485,mp-763349,0.035348434329255,1
BAT_01787,MnF3,MnF3,LiMn2F6,mp-757186,mp-767304,0.003774546050759,1
BAT_01788,Mn2F7,Mn2F7,Li2Mn2F7,mp-760309,mp-759249,0.067138693760131,2
BAT_01790,MnF7,Li3MnF7,Li4MnF7,mp-759724,mp-759476,0.030651249093423,1
BAT_01791,MnF5,LiMnF5,Li3MnF5,mp-767597,mp-759420,0.187754714609129,2
BAT_01793,MnF3,MnF3,LiMn2F6,mp-758601,mp-763784,0.036727149430961,1
BAT_01794,Mn7F16,Mn7F16,Li2Mn7F16,mp-867575,mp-753570,0.020170050997296,1
BAT_01795,MnF7,Li3MnF7,Li4MnF7,mp-764645,mp-753997,0.077300750061798,1
BAT_01796,MnF5,Li2MnF5,Li3MnF5,mp-767572,mp-759158,0.086812052329743,1
BAT_01797,Mn7F18,Mn7F18,Li2Mn7F18,mp-753607,mp-753981,0.015932299651979,1
BAT_01798,MnF3,MnF3,LiMnF3,mp-556560,mp-752938,0.090416050382195,1
BAT_01799,Mn3F8,Mn3F8,Li2Mn3F8,mp-752616,mp-763793,0.001232163625005,1
BAT_01800,MnF3,MnF3,LiMnF3,mp-765633,mp-754676,0.165125293706019,1
BAT_01801,Mn2F7,Mn2F7,Li2Mn2F7,mp-759987,mp-759600,0.086575114895762,2
BAT_01802,MnF6,LiMnF6,Li3MnF6,mp-752752,mp-1111072,0.16531567845086,1
BAT_01803,Mn2F7,LiMn2F7,Li2Mn2F7,mp-760180,mp-759477,0.015228825232171,1
BAT_01804,MnF5,LiMnF5,Li3MnF5,mp-753247,mp-761161,0.094289018077891,2
BAT_01805,MnF8,Li4MnF8,Li6MnF8,mp-765258,mp-759844,0.049348477495777,2
BAT_01806,MnF4,LiMnF4,Li2MnF4,mp-1176622,mp-760139,0.050677875963202,1
BAT_01807,MnF3,MnF3,LiMnF3,mp-1176437,mp-765457,0.155159465770217,1
BAT_01809,MnF6,Li2MnF6,Li3MnF6,mp-752557,mp-757600,0.148320089025914,1
BAT_01810,Mn2F5,Mn2F5,LiMn2F5,mp-753215,mp-760293,0.044255045837422,1
BAT_01811,MnF6,Li2MnF6,Li3MnF6,mp-760229,mp-760028,0.042363133377467,1
BAT_01812,MnF4,LiMnF4,Li2MnF4,mp-755191,mp-778554,0.061992042565232,1
BAT_01814,Mn2F5,Mn2F5,LiMn2F5,mp-753169,mp-753032,0.069525448445339,1
BAT_01815,MnF6,Li2MnF6,Li4MnF6,mp-752936,mp-831158,0.12719419899131,2
BAT_01816,Mn2F9,LiMn2F9,Li3Mn2F9,mp-753244,mp-754135,0.072654969278475,1
BAT_01817,MnF6,Li2MnF6,Li3MnF6,mp-756079,mp-777812,0.109151572801119,1
BAT_01818,Mn2F7,Mn2F7,Li2Mn2F7,mp-757058,mp-765055,0.086003105801783,2
BAT_01819,Mn3F10,Mn3F10,Li2Mn3F10,mp-753434,mp-757143,0.038265466720174,2
BAT_01820,Mn2F7,Mn2F7,LiMn2F7,mp-753435,mp-753503,0.014197438493601,1
BAT_01821,MnF3,MnF3,Li3Mn5F15,mp-759525,mp-759954,0.104540231461995,1
BAT_01822,Mn7O7F,Mn7O7F,LiMn7O7F,mp-753904,mp-764671,0.065272401741876,1
BAT_01823,Mn5OF11,Mn5OF11,Li3Mn5OF11,mp-1371307,mp-1342258,0.041530383935999,1
BAT_01824,Mn5O9F,Mn5O9F,Li5Mn5O9F,mp-766870,mp-753735,0.077131255813924,2
BAT_01825,Mn2O3F,Mn2O3F,LiMn2O3F,mp-767610,mp-753835,0.034444383771562,1
BAT_01827,Mn5O3F5,Mn5O3F5,LiMn5O3F5,mp-752519,mp-763431,0.030425931899454,1
BAT_01828,Mn4OF8,Mn4OF8,Li2Mn4OF8,mp-754014,mp-761138,0.036268529379306,1
BAT_01829,Mn5OF11,Mn5OF11,Li3Mn5OF11,mp-754178,mp-754023,0.041530269097734,1
BAT_01830,Mn2OF3,Mn2OF3,LiMn2OF3,mp-752737,mp-759613,0.10983307277725,1
BAT_01831,Mn5OF11,Mn5OF11,Li3Mn5OF11,mp-754167,mp-760153,0.041463982764339,1
BAT_01832,Mn2OF3,Mn2OF3,LiMn2OF3,mp-754070,mp-756757,0.088560924648807,1
BAT_01833,Mn5O3F5,Mn5O3F5,LiMn5O3F5,mp-1277673,mp-759115,0.01239068117973,1
BAT_01834,Mn3(OF3)2,Mn3(OF3)2,LiMn3(OF3)2,mp-1639489,mp-753341,0.039560987888414,1
BAT_01836,Mn5O5F,Mn5O5F,LiMn5O5F,mp-753550,mp-760368,0.084367675925452,1
BAT_01837,Mn3(OF3)2,LiMn3(OF3)2,Li4Mn3(OF3)2,mp-753440,mp-753977,0.048011611652501,1
BAT_01839,MnOF4,Li3MnOF4,Li4MnOF4,mp-1276200,mp-760393,0.089302463898702,1
BAT_01840,Mn2O2F3,Mn2O2F3,LiMn2O2F3,mp-2223159,mp-1176658,0.085608788731993,1
BAT_01841,Mn2OF3,Mn2OF3,LiMn2OF3,mp-752756,mp-753996,0.133006236028889,1
BAT_01842,Mn5O7F,Mn5O7F,LiMn5O7F,mp-753608,mp-753411,0.025956135442097,1
BAT_01843,Mn3O5F3,Li3Mn3O5F3,Li5Mn3O5F3,mp-753419,mp-759593,0.039470781287148,1
BAT_01844,Mn3OF8,LiMn3OF8,Li4Mn3OF8,mp-759751,mp-759970,0.0930896112451,1
BAT_01846,Mn3OF6,Mn3OF6,Li2Mn3OF6,mp-759176,mp-761162,0.049237470397766,1
BAT_01847,MnOF3,Li2MnOF3,Li3MnOF3,mp-1275120,mp-755504,0.02221205872476,1
BAT_01848,Mn3OF6,Mn3OF6,Li2Mn3OF6,mp-760051,mp-759714,0.154080210544707,1
BAT_01850,Mn(O2F)2,Li7Mn(O2F)2,Li8Mn(O2F)2,mp-766227,mp-763440,0.061226310956131,1
BAT_01852,MnPO4F,MnPO4F,Li2MnPO4F,mp-861278,mp-771918,0.109954364159522,3
BAT_01854,MnVP2(O4F)2,MnVP2(O4F)2,Li3MnVP2(O4F)2,mp-777048,mp-752825,0.07321015430567,3
BAT_01855,MnPO4F,MnPO4F,Li2MnPO4F,mp-25426,mp-25395,0.176185380708578,2
BAT_01856,Mn2P2O7F2,Mn2P2O7F2,Li2Mn2P2O7F2,mp-770557,mp-770546,0.063433111474458,1
BAT_01857,MnPO4F,LiMnPO4F,Li2MnPO4F,mp-1176649,mp-776063,0.046274477246196,1
BAT_01858,Rb2MnF6,Rb2MnF6,Rb2LiMnF6,mp-558111,mp-1113711,0.137436718911491,1
BAT_01865,NiPO4F,LiNiPO4F,Li2NiPO4F,mp-1176633,mp-554446,0.04634639309279,2
BAT_01866,Ni(O2F)2,Li7Ni(O2F)2,Li8Ni(O2F)2,mp-761279,mp-753488,0.0304616113902,1
BAT_01867,NiPO4F,NiPO4F,Li2NiPO4F,mp-25468,mp-25397,0.065408319557056,2
BAT_01868,Rb2NiF6,Rb2NiF6,Rb2LiNiF6,mp-556417,mp-1113709,0.123566609868144,1
BAT_01871,VPO4F,LiVPO4F,Li2VPO4F,mp-25423,mp-776064,0.063281643720253,1
BAT_01872,VP2(O4F)2,Li4VP2(O4F)2,Li5VP2(O4F)2,mp-782668,mp-554656,0.00765190476635,1
BAT_01875,VPO4F,VPO4F,Li2VPO4F,mp-1104878,mp-1222675,0.146105757920989,1
BAT_01876,VSO4F3,VSO4F3,Li2VSO4F3,mp-768093,mp-769602,0.117537806090381,4
BAT_01877,V4OF11,V4OF11,LiV4OF11,mp-754461,mp-776414,0.003108717469917,1
BAT_01879,V2OF5,V2OF5,LiV2OF5,mp-752923,mp-776440,0.002396950261981,1
BAT_01881,V4(OF3)3,V4(OF3)3,Li4V4(OF3)3,mp-755229,mp-765901,0.025997783563746,2
BAT_01882,V(OF)2,LiV(OF)2,Li2V(OF)2,mp-1539853,mp-752823,0.060753576356386,1
BAT_01883,V2(OF)3,V2(OF)3,LiV2(OF)3,mp-754270,mp-754467,0.010774513485862,1
BAT_01884,V3OF11,V3OF11,LiV3OF11,mp-752857,mp-850394,0.02967793841896,1
BAT_01885,V3O5F,V3O5F,LiV3O5F,mp-753016,mp-752985,0.007263138931983,1
BAT_01886,V2O2F3,V2O2F3,LiV2O2F3,mp-753052,mp-752937,0.05676580470276,1
BAT_01887,V2O2F3,V2O2F3,LiV2O2F3,mp-764379,mp-753928,0.059264673596615,1
BAT_01889,VOF5,Li2VOF5,Li3VOF5,mp-752498,mp-757350,0.019480952738942,1
BAT_01890,V2OF6,V2OF6,Li2V2OF6,mp-1101248,mp-753637,0.017425439135645,1
BAT_01892,V2O3F,V2O3F,LiV2O3F,mp-752997,mp-765841,0.064173286315148,1
BAT_01893,V3(O2F)2,V3(O2F)2,LiV3(O2F)2,mp-765508,mp-753023,0.014013499004747,1
BAT_01894,VO3F2,Li3VO3F2,Li4VO3F2,mp-752990,mp-764753,0.013559534135302,1
BAT_01895,V2OF7,V2OF7,Li3V2OF7,mp-765500,mp-752612,0.066179780729389,2
BAT_01896,V2OF5,V2OF5,LiV2OF5,mp-764448,mp-765223,0.031078846637443,1
BAT_01897,VOF3,VOF3,LiVOF3,mp-752824,mp-765498,0.108893806988354,1
BAT_01898,V3(OF3)2,V3(OF3)2,LiV3(OF3)2,mp-759157,mp-753466,0.006329514969219,1
BAT_01899,V(OF)2,LiV(OF)2,Li3V2(OF)4,mp-765626,mp-776500,0.034272015720992,1
BAT_01900,V4O5F7,V4O5F7,LiV4O5F7,mp-755181,mp-754849,0.012102950497482,1
BAT_01901,V4(OF3)3,V4(OF3)3,Li3V4(OF3)3,mp-1101222,mp-754854,0.019428558283227,1
BAT_01902,VO3F2,Li3VO3F2,Li5VO3F2,mp-761111,mp-753535,0.063046781447125,1
BAT_01903,VOF3,VOF3,LiVOF3,mp-753525,mp-755024,0.134428880893623,1
BAT_01904,V2OF5,V2OF5,LiV2OF5,mp-1648259,mp-776389,0.008244538463391,1
BAT_01905,VOF3,VOF3,LiVOF3,mp-753030,mp-756068,0.007673147128671,1
BAT_01908,V3O3F5,Li2V3O3F5,Li3V3O3F5,mp-764201,mp-759089,0.032580760488514,1
BAT_01909,V2OF5,V2OF5,LiV2OF5,mp-752757,mp-753339,7.966079089349877e-05,1
BAT_01910,V6O7F5,V6O7F5,LiV6O7F5,mp-759522,mp-753549,0.014363725988875,1
BAT_01911,V3OF11,LiV3OF11,Li4V3OF11,mp-752815,mp-765238,0.02913706885626,1
BAT_01913,VO2F,Li3V2(O2F)2,Li2VO2F,mp-759102,mp-753128,0.039739249893949,1
BAT_01914,V2OF5,V2OF5,LiV2OF5,mp-763192,mp-775937,0.015326969461554,1
BAT_01915,V4OF11,V4OF11,LiV4OF11,mp-1302830,mp-755111,0.009167130732038,1
BAT_01917,VO2F,VO2F,LiVO2F,mp-753014,mp-752626,0.002766866225131,1
BAT_01918,V6O7F5,V6O7F5,LiV6O7F5,mp-763201,mp-755088,0.046957713302148,1
BAT_01919,V4O5F7,V4O5F7,LiV4O5F7,mp-755640,mp-755130,0.000842282601934,1
BAT_01920,V3(OF)4,V3(OF)4,Li2V3(OF)4,mp-760115,mp-752838,0.077274574768945,1
BAT_01921,V6O5F19,V6O5F19,Li5V6O5F19,mp-760037,mp-777740,0.050252093455241,1
BAT_01922,V(OF)2,Li2V(OF)2,Li3V(OF)2,mp-1280578,mp-753080,0.000823368902977,1
BAT_01923,V2OF5,V2OF5,LiV2OF5,mp-754609,mp-776415,0.009724646901244,1
BAT_01924,V4(OF3)3,V4(OF3)3,Li3V4(OF3)3,mp-759200,mp-755439,0.021559110820623,1
BAT_01925,VOF3,LiVOF3,Li2VOF3,mp-850913,mp-850895,0.001065261433017,1
BAT_01926,V4O5F7,V4O5F7,LiV4O5F7,mp-1101221,mp-755196,0.01400344936335,1
BAT_01927,VOF4,LiVOF4,Li2VOF4,mp-760189,mp-761271,0.04567889474179,1
BAT_01928,VOF3,VOF3,LiVOF3,mp-760367,mp-764721,0.004595965023352,1
BAT_01929,V3OF11,V3OF11,LiV3OF11,mp-760355,mp-777339,0.058030870303696,1
BAT_01930,VO3F,Li2VO3F,Li3VO3F,mp-760211,mp-764917,0.021679881781726,1
BAT_01931,V6O5F19,V6O5F19,Li5V6O5F19,mp-760314,mp-777288,0.030455686137044,1
BAT_01933,VOF5,Li2VOF5,Li3VOF5,mp-760326,mp-765358,0.008241506876363,1
BAT_01934,V4OF11,V4OF11,LiV4OF11,mp-760358,mp-777831,0.012182869363648,1
BAT_01936,V4OF11,V4OF11,LiV4OF11,mp-760888,mp-1176557,0.010370446057823,1
BAT_01937,V4OF11,V4OF11,LiV4OF11,mp-760914,mp-779759,0.015390877529624,1
BAT_01938,V4O7F5,V4O7F5,Li3V4O7F5,mp-760947,mp-775924,0.019872231887918,1
BAT_01939,V2OF5,V2OF5,LiV2OF5,mp-760930,mp-849639,0.007589992790817,1
BAT_01940,VO3F2,Li3VO3F2,Li4VO3F2,mp-850210,mp-758786,0.014723201649135,1
BAT_01941,V6O5F19,V6O5F19,Li5V6O5F19,mp-760859,mp-778233,0.054520336359304,1
BAT_01942,V2OF5,V2OF5,Li2V2OF5,mp-764744,mp-759836,0.04230050506638,2
BAT_01943,V4O5F7,V4O5F7,LiV4O5F7,mp-2214898,mp-776430,0.017083584637828,1
BAT_01944,VO3F,Li2VO3F,Li3VO3F,mp-761101,mp-764860,0.016096370560762,1
BAT_01945,V3OF11,V3OF11,Li4V3OF11,mp-761012,mp-780283,0.10454587170843,1
BAT_01946,VO3F,Li2VO3F,Li3VO3F,mp-761092,mp-764730,0.025852110838301,1
BAT_01948,V(OF)2,LiV(OF)2,Li2V(OF)2,mp-765509,mp-761125,0.023688424994079,1
BAT_01949,V2OF5,V2OF5,LiV2OF5,mp-761130,mp-863406,0.00362193230829,1
BAT_01950,V4O5F7,V4O5F7,LiV4O5F7,mp-761197,mp-779340,0.004809121862238,1
BAT_01953,V2(OF)3,V2(OF)3,LiV2(OF)3,mp-763169,mp-779054,0.005046520749472,1
BAT_01954,V6O7F5,V6O7F5,LiV6O7F5,mp-763927,mp-777798,0.040040536646628,1
BAT_01955,V2OF5,V2OF5,LiV2OF5,mp-764367,mp-860940,0.002320688413713,1
BAT_01956,V4OF11,V4OF11,LiV4OF11,mp-764086,mp-776457,0.010006673422285,1
BAT_01957,V2(OF)3,V2(OF)3,LiV2(OF)3,mp-764087,mp-776867,0.016047144744478,1
BAT_01958,V3(OF3)2,V3(OF3)2,LiV3(OF3)2,mp-1568809,mp-867665,0.006222531792961,1
BAT_01959,V2(OF)3,V2(OF)3,LiV2(OF)3,mp-763965,mp-777289,0.000914685349034,1
BAT_01960,VOF3,VOF3,LiVOF3,mp-764274,mp-771408,0.049906402408832,1
BAT_01962,V4OF11,V4OF11,LiV4OF11,mp-764606,mp-1176561,0.004228575722728,1
BAT_01963,V4OF12,V4OF12,Li2V4OF12,mp-758958,mp-757416,0.058150576796435,1
BAT_01965,V4O5F7,V4O5F7,LiV4O5F7,mp-764736,mp-776433,0.004343521006349,1
BAT_01966,V4OF11,V4OF11,LiV4OF11,mp-764470,mp-779025,0.011207901720294,1
BAT_01967,V4(OF3)3,V4(OF3)3,Li3V4(OF3)3,mp-764879,mp-778244,0.029427823603322,1
BAT_01968,V2OF5,V2OF5,LiV2OF5,mp-756060,mp-775943,0.007824316766975,1
BAT_01969,VO2F,Li3V2(O2F)2,Li2VO2F,mp-759574,mp-763051,0.038593792978766,1
BAT_01970,V2OF5,V2OF5,LiV2OF5,mp-1101227,mp-767433,0.028425447902821,1
BAT_01971,V(OF)2,Li2V(OF)2,Li3V(OF)2,mp-759885,mp-759168,0.007152114579566,1
BAT_01972,V3OF11,V3OF11,Li4V3OF11,mp-759226,mp-778466,0.098141464902408,2
BAT_01973,V4OF11,V4OF11,LiV4OF11,mp-756220,mp-778177,0.01447615468504,1
BAT_01974,V6O7F5,V6O7F5,LiV6O7F5,mp-755871,mp-776403,0.038063192767075,1
BAT_01975,VOF3,VOF3,LiVOF3,mp-760178,mp-757620,0.045034731794075,1
BAT_01976,V3OF11,V3OF11,Li4V3OF11,mp-774359,mp-1177290,0.114753077833555,2
BAT_01977,V2OF5,V2OF5,LiV2OF5,mp-756285,mp-776824,0.005921778652742,1
BAT_01978,V3O5F3,V3O5F3,LiV3O5F3,mp-759530,mp-758438,0.003286391532673,1
BAT_01979,V4O5F7,V4O5F7,LiV4O5F7,mp-2214551,mp-777291,0.043668405892592,1
BAT_01980,V4(OF3)3,V4(OF3)3,Li3V4(OF3)3,mp-774383,mp-778226,0.021127273940614,1
BAT_01982,V4OF11,V4OF11,LiV4OF11,mp-774387,mp-777640,0.001665529380389,1
BAT_01983,V2OF5,V2OF5,LiV2OF5,mp-775438,mp-778879,0.005318326237476,1
BAT_01984,V2OF5,V2OF5,LiV2OF5,mp-764159,mp-849711,0.019381360340016,1
BAT_01985,VOF3,VOF3,LiVOF3,mp-759983,mp-759440,0.012169723094323,1
BAT_01986,V(OF)2,Li11V12(OF)24,Li7V6(OF)12,mp-776317,mp-775890,0.030638955351249,1
BAT_01987,V3OF11,V3OF11,LiV3OF11,mp-777440,mp-775901,0.042436681529613,1
BAT_01988,V4O5F7,V4O5F7,LiV4O5F7,mp-849292,mp-775904,0.009398997309457,1
BAT_01989,V2OF5,V2OF5,LiV2OF5,mp-779365,mp-776420,0.013026791752054,1
BAT_01990,V6O7F5,V6O7F5,LiV6O7F5,mp-781614,mp-776417,0.055305578960567,1
BAT_01991,V6O5F19,V6O5F19,Li5V6O5F19,mp-759524,mp-779337,0.06505369828487,1
BAT_01992,V3OF11,V3OF11,LiV3OF11,mp-776537,mp-775902,0.049920846836119,1
BAT_01993,V3O5F3,V3O5F3,LiV3O5F3,mp-759642,mp-764754,0.007396297407989,1
BAT_01995,V2OF5,V2OF5,LiV2OF5,mp-1574993,mp-776421,0.003658004866787,1
BAT_01996,V4(OF3)3,V4(OF3)3,Li3V4(OF3)3,mp-777342,mp-778178,0.025690808235599,1
BAT_01997,V3OF11,V3OF11,LiV3OF11,mp-780323,mp-777269,0.04368105876269,1
BAT_01999,V3OF11,V3OF11,Li4V3OF11,mp-778369,mp-777267,0.117906682357056,1
BAT_02002,V3OF11,V3OF11,Li4V3OF11,mp-777723,mp-1177195,0.111185397169182,2
BAT_02003,V4OF11,V4OF11,LiV4OF11,mp-1101212,mp-777832,0.007627120263945,1
BAT_02004,V3OF11,V3OF11,LiV3OF11,mp-1101185,mp-777575,0.032059433388926,1
BAT_02006,V4(OF3)3,V4(OF3)3,Li3V4(OF3)3,mp-850332,mp-778208,0.031682017469994,1
BAT_02007,V4(OF3)3,V4(OF3)3,Li3V4(OF3)3,mp-777880,mp-779062,0.02514677066584,1
BAT_02008,V4OF11,V4OF11,LiV4OF11,mp-779609,mp-777854,0.005331450076595,1
BAT_02009,V3OF11,V3OF11,LiV3OF11,mp-759668,mp-1176554,0.068077460002613,1
BAT_02010,V6O5F19,V6O5F19,Li5V6O5F19,mp-777859,mp-1177029,0.059258155803604,1
BAT_02011,V4(OF3)3,V4(OF3)3,Li3V4(OF3)3,mp-778865,mp-778106,0.015974815452426,1
BAT_02012,V2OF5,V2OF5,LiV2OF5,mp-780763,mp-779058,0.0140916996828,1
BAT_02013,V2OF7,V2OF7,LiV2OF7,mp-759705,mp-764752,0.021291149010871,1
BAT_02014,V4OF11,V4OF11,LiV4OF11,mp-779347,mp-849737,0.007057844925894,1
BAT_02015,V2(OF)3,V2(OF)3,LiV2(OF)3,mp-1101234,mp-779071,0.004274725159654,1
BAT_02016,V4OF11,V4OF11,LiV4OF11,mp-781049,mp-779753,0.003839369875711,1
BAT_02017,VOF3,VOF3,LiVOF3,mp-759725,mp-764760,0.035259607637902,1
BAT_02018,V4(OF3)3,V4(OF3)3,Li3V4(OF3)3,mp-779309,mp-849712,0.017107569725874,1
BAT_02019,VO3F,Li2VO3F,Li3VO3F,mp-759788,mp-758195,0.020901850367535,1
BAT_02020,V2(OF)3,V2(OF)3,LiV2(OF)3,mp-850989,mp-782821,0.018844240809373,1
BAT_02022,V2OF5,V2OF5,LiV2OF5,mp-764357,mp-760019,0.033655065160816,1
BAT_02025,VOF4,LiVOF4,Li2VOF4,mp-850188,mp-780857,0.015064685455187,1
BAT_02026,V4O5F7,V4O5F7,LiV4O5F7,mp-2214552,mp-779059,0.020075111943718,1
BAT_02028,V3OF11,V3OF11,LiV3OF11,mp-849451,mp-1176563,0.077847109569695,1
BAT_02029,V2OF5,V2OF5,LiV2OF5,mp-759829,mp-861457,0.001147596845146,1
BAT_02030,V4(OF3)3,V4(OF3)3,Li3V4(OF3)3,mp-1101199,mp-850774,0.040917162001776,1
BAT_02031,V4O5F7,V4O5F7,LiV4O5F7,mp-755719,mp-776429,0.011535751286039,1
BAT_02033,Rb2VF6,Rb2VF6,Rb2LiVF6,mp-1209267,mp-1113694,0.125216507459819,1
BAT_02035,VF6,Li9V8F48,Li11V4F24,mp-1176824,mp-760823,0.012466425293904,2
BAT_02036,V3F10,V3F10,LiV3F10,mp-1101191,mp-752482,0.065777141474073,1
BAT_02038,VF7,Li2VF7,Li4VF7,mp-757151,mp-753113,0.010918696406752,2
BAT_02039,VF6,LiVF6,Li2VF6,mp-753694,mp-752779,0.027912847883494,1
BAT_02040,VF5,VF5,Li2VF5,mp-752600,mp-754000,0.010795832500496,1
BAT_02042,VF5,VF5,LiVF5,mp-752912,mp-765781,0.03600003368013,1
BAT_02043,VF4,VF4,Li3V2F8,mp-863400,mp-752901,0.086528408982183,2
BAT_02044,VF5,VF5,LiVF5,mp-752907,mp-765480,0.034107974616455,1
BAT_02045,VF3,VF3,LiVF3,mp-759097,mp-752911,0.100876331884398,1
BAT_02046,V2F7,LiV2F7,Li2V2F7,mp-767641,mp-753073,0.043352165950566,1
BAT_02047,VF5,VF5,LiVF5,mp-765621,mp-753289,0.073262355318734,1
BAT_02048,VF6,LiVF6,Li3VF6,mp-759960,mp-21633,0.014636263300185,2
BAT_02049,VF6,LiVF6,Li2VF6,mp-753212,mp-759839,0.043281419902761,1
